-3.743 	 1.132
-3.733 	 1.115
-3.723 	 1.099
-3.713 	 1.082
-3.703 	 1.065
-3.693 	 1.048
-3.683 	 1.031
-3.673 	 1.014
-3.663 	 0.997
-3.653 	 0.979
-3.643 	 0.962
-3.633 	 0.944
-3.623 	 0.926
-3.613 	 0.909
-3.603 	 0.891
-3.593 	 0.873
-3.583 	 0.855
-3.573 	 0.837
-3.563 	 0.818
-3.553 	 0.800
-3.543 	 0.782
-3.533 	 0.763
-3.523 	 0.745
-3.513 	 0.726
-3.503 	 0.708
-3.493 	 0.689
-3.483 	 0.670
-3.473 	 0.651
-3.463 	 0.632
-3.453 	 0.613
-3.443 	 0.594
-3.433 	 0.575
-3.423 	 0.556
-3.413 	 0.537
-3.403 	 0.517
-3.393 	 0.498
-3.383 	 0.478
-3.373 	 0.459
-3.363 	 0.440
-3.353 	 0.420
-3.343 	 0.400
-3.333 	 0.381
-3.323 	 0.361
-3.313 	 0.342
-3.303 	 0.322
-3.293 	 0.302
-3.283 	 0.282
-3.273 	 0.262
-3.263 	 0.243
-3.253 	 0.223
-3.243 	 0.203
-3.233 	 0.183
-3.223 	 0.163
-3.213 	 0.143
-3.203 	 0.123
-3.193 	 0.103
-3.183 	 0.083
-3.173 	 0.063
-3.163 	 0.043
-3.153 	 0.023
-3.143 	 0.003
-3.133 	 -0.017
-3.123 	 -0.037
-3.113 	 -0.057
-3.103 	 -0.077
-3.093 	 -0.097
-3.083 	 -0.117
-3.073 	 -0.137
-3.063 	 -0.157
-3.053 	 -0.177
-3.043 	 -0.196
-3.033 	 -0.216
-3.023 	 -0.236
-3.013 	 -0.256
-3.003 	 -0.276
-2.993 	 -0.296
-2.983 	 -0.315
-2.973 	 -0.335
-2.963 	 -0.355
-2.953 	 -0.375
-2.943 	 -0.394
-2.933 	 -0.414
-2.923 	 -0.433
-2.913 	 -0.453
-2.903 	 -0.472
-2.893 	 -0.492
-2.883 	 -0.511
-2.873 	 -0.530
-2.863 	 -0.550
-2.853 	 -0.569
-2.843 	 -0.588
-2.833 	 -0.607
-2.823 	 -0.626
-2.813 	 -0.645
-2.803 	 -0.664
-2.793 	 -0.683
-2.783 	 -0.702
-2.773 	 -0.720
-2.763 	 -0.739
-2.753 	 -0.757
-2.743 	 -0.776
-2.733 	 -0.794
-2.723 	 -0.813
-2.713 	 -0.831
-2.703 	 -0.849
-2.693 	 -0.867
-2.683 	 -0.885
-2.673 	 -0.903
-2.663 	 -0.921
-2.653 	 -0.938
-2.643 	 -0.956
-2.633 	 -0.974
-2.623 	 -0.991
-2.613 	 -1.008
-2.603 	 -1.026
-2.593 	 -1.043
-2.583 	 -1.060
-2.573 	 -1.077
-2.563 	 -1.093
-2.553 	 -1.110
-2.543 	 -1.127
-2.533 	 -1.143
-2.523 	 -1.159
-2.513 	 -1.176
-2.503 	 -1.192
-2.493 	 -1.208
-2.483 	 -1.224
-2.473 	 -1.239
-2.463 	 -1.255
-2.453 	 -1.271
-2.443 	 -1.286
-2.433 	 -1.301
-2.423 	 -1.316
-2.413 	 -1.331
-2.403 	 -1.346
-2.393 	 -1.361
-2.383 	 -1.376
-2.373 	 -1.390
-2.363 	 -1.404
-2.353 	 -1.418
-2.343 	 -1.432
-2.333 	 -1.446
-2.323 	 -1.460
-2.313 	 -1.474
-2.303 	 -1.487
-2.293 	 -1.500
-2.283 	 -1.514
-2.273 	 -1.527
-2.263 	 -1.539
-2.253 	 -1.552
-2.243 	 -1.565
-2.233 	 -1.577
-2.223 	 -1.589
-2.213 	 -1.601
-2.203 	 -1.613
-2.193 	 -1.625
-2.183 	 -1.637
-2.173 	 -1.648
-2.163 	 -1.659
-2.153 	 -1.670
-2.143 	 -1.681
-2.133 	 -1.692
-2.123 	 -1.703
-2.113 	 -1.713
-2.103 	 -1.723
-2.093 	 -1.733
-2.083 	 -1.743
-2.073 	 -1.753
-2.063 	 -1.762
-2.053 	 -1.772
-2.043 	 -1.781
-2.033 	 -1.790
-2.023 	 -1.799
-2.013 	 -1.807
-2.003 	 -1.816
-1.993 	 -1.824
-1.983 	 -1.832
-1.973 	 -1.840
-1.963 	 -1.848
-1.953 	 -1.856
-1.943 	 -1.863
-1.933 	 -1.870
-1.923 	 -1.877
-1.913 	 -1.884
-1.903 	 -1.891
-1.893 	 -1.897
-1.883 	 -1.903
-1.873 	 -1.909
-1.863 	 -1.915
-1.853 	 -1.921
-1.843 	 -1.926
-1.833 	 -1.932
-1.823 	 -1.937
-1.813 	 -1.942
-1.803 	 -1.946
-1.793 	 -1.951
-1.783 	 -1.955
-1.773 	 -1.959
-1.763 	 -1.963
-1.753 	 -1.967
-1.743 	 -1.970
-1.733 	 -1.974
-1.723 	 -1.977
-1.713 	 -1.980
-1.703 	 -1.982
-1.693 	 -1.985
-1.683 	 -1.987
-1.673 	 -1.990
-1.663 	 -1.991
-1.653 	 -1.993
-1.643 	 -1.995
-1.633 	 -1.996
-1.623 	 -1.997
-1.613 	 -1.998
-1.603 	 -1.999
-1.593 	 -1.999
-1.583 	 -2.000
-1.573 	 -2.000
-1.563 	 -2.000
-1.553 	 -2.000
-1.543 	 -1.999
-1.533 	 -1.999
-1.523 	 -1.998
-1.513 	 -1.997
-1.503 	 -1.995
-1.493 	 -1.994
-1.483 	 -1.992
-1.473 	 -1.990
-1.463 	 -1.988
-1.453 	 -1.986
-1.443 	 -1.984
-1.433 	 -1.981
-1.423 	 -1.978
-1.413 	 -1.975
-1.403 	 -1.972
-1.393 	 -1.969
-1.383 	 -1.965
-1.373 	 -1.961
-1.363 	 -1.957
-1.353 	 -1.953
-1.343 	 -1.948
-1.333 	 -1.944
-1.323 	 -1.939
-1.313 	 -1.934
-1.303 	 -1.929
-1.293 	 -1.923
-1.283 	 -1.918
-1.273 	 -1.912
-1.263 	 -1.906
-1.253 	 -1.900
-1.243 	 -1.894
-1.233 	 -1.887
-1.223 	 -1.880
-1.213 	 -1.873
-1.203 	 -1.866
-1.193 	 -1.859
-1.183 	 -1.852
-1.173 	 -1.844
-1.163 	 -1.836
-1.153 	 -1.828
-1.143 	 -1.820
-1.133 	 -1.812
-1.123 	 -1.803
-1.113 	 -1.794
-1.103 	 -1.785
-1.093 	 -1.776
-1.083 	 -1.767
-1.073 	 -1.757
-1.063 	 -1.748
-1.053 	 -1.738
-1.043 	 -1.728
-1.033 	 -1.718
-1.023 	 -1.708
-1.013 	 -1.697
-1.003 	 -1.686
-0.993 	 -1.676
-0.983 	 -1.665
-0.973 	 -1.653
-0.963 	 -1.642
-0.953 	 -1.631
-0.943 	 -1.619
-0.933 	 -1.607
-0.923 	 -1.595
-0.913 	 -1.583
-0.903 	 -1.571
-0.893 	 -1.558
-0.883 	 -1.546
-0.873 	 -1.533
-0.863 	 -1.520
-0.853 	 -1.507
-0.843 	 -1.494
-0.833 	 -1.480
-0.823 	 -1.467
-0.813 	 -1.453
-0.803 	 -1.439
-0.793 	 -1.425
-0.783 	 -1.411
-0.773 	 -1.397
-0.763 	 -1.382
-0.753 	 -1.368
-0.743 	 -1.353
-0.733 	 -1.338
-0.723 	 -1.324
-0.713 	 -1.308
-0.703 	 -1.293
-0.693 	 -1.278
-0.683 	 -1.263
-0.673 	 -1.247
-0.663 	 -1.231
-0.653 	 -1.215
-0.643 	 -1.199
-0.633 	 -1.183
-0.623 	 -1.167
-0.613 	 -1.151
-0.603 	 -1.135
-0.593 	 -1.118
-0.583 	 -1.101
-0.573 	 -1.085
-0.563 	 -1.068
-0.553 	 -1.051
-0.543 	 -1.034
-0.533 	 -1.017
-0.523 	 -0.999
-0.513 	 -0.982
-0.503 	 -0.964
-0.493 	 -0.947
-0.483 	 -0.929
-0.473 	 -0.911
-0.463 	 -0.894
-0.453 	 -0.876
-0.443 	 -0.858
-0.433 	 -0.840
-0.423 	 -0.821
-0.413 	 -0.803
-0.403 	 -0.785
-0.393 	 -0.766
-0.383 	 -0.748
-0.373 	 -0.729
-0.363 	 -0.711
-0.353 	 -0.692
-0.343 	 -0.673
-0.333 	 -0.654
-0.323 	 -0.635
-0.313 	 -0.616
-0.303 	 -0.597
-0.293 	 -0.578
-0.283 	 -0.559
-0.273 	 -0.540
-0.263 	 -0.520
-0.253 	 -0.501
-0.243 	 -0.482
-0.233 	 -0.462
-0.223 	 -0.443
-0.213 	 -0.423
-0.203 	 -0.404
-0.193 	 -0.384
-0.183 	 -0.364
-0.173 	 -0.345
-0.163 	 -0.325
-0.153 	 -0.305
-0.143 	 -0.285
-0.133 	 -0.266
-0.123 	 -0.246
-0.113 	 -0.226
-0.103 	 -0.206
-0.093 	 -0.186
-0.083 	 -0.166
-0.073 	 -0.146
-0.063 	 -0.126
-0.053 	 -0.106
-0.043 	 -0.086
-0.033 	 -0.066
-0.023 	 -0.046
-0.013 	 -0.026
-0.003 	 -0.006
0.007 	 0.014
0.017 	 0.034
0.027 	 0.054
0.037 	 0.074
0.047 	 0.094
0.057 	 0.114
0.067 	 0.134
0.077 	 0.153
0.087 	 0.173
0.097 	 0.193
0.107 	 0.213
0.117 	 0.233
0.127 	 0.253
0.137 	 0.273
0.147 	 0.293
0.157 	 0.312
0.167 	 0.332
0.177 	 0.352
0.187 	 0.371
0.197 	 0.391
0.207 	 0.411
0.217 	 0.430
0.227 	 0.450
0.237 	 0.469
0.247 	 0.489
0.257 	 0.508
0.267 	 0.527
0.277 	 0.547
0.287 	 0.566
0.297 	 0.585
0.307 	 0.604
0.317 	 0.623
0.327 	 0.642
0.337 	 0.661
0.347 	 0.680
0.357 	 0.699
0.367 	 0.717
0.377 	 0.736
0.387 	 0.754
0.397 	 0.773
0.407 	 0.791
0.417 	 0.810
0.427 	 0.828
0.437 	 0.846
0.447 	 0.864
0.457 	 0.882
0.467 	 0.900
0.477 	 0.918
0.487 	 0.936
0.497 	 0.953
0.507 	 0.971
0.517 	 0.988
0.527 	 1.006
0.537 	 1.023
0.547 	 1.040
0.557 	 1.057
0.567 	 1.074
0.577 	 1.091
0.587 	 1.107
0.597 	 1.124
0.607 	 1.141
0.617 	 1.157
0.627 	 1.173
0.637 	 1.189
0.647 	 1.205
0.657 	 1.221
0.667 	 1.237
0.677 	 1.253
0.687 	 1.268
0.697 	 1.284
0.707 	 1.299
0.717 	 1.314
0.727 	 1.329
0.737 	 1.344
0.747 	 1.359
0.757 	 1.373
0.767 	 1.388
0.777 	 1.402
0.787 	 1.416
0.797 	 1.430
0.807 	 1.444
0.817 	 1.458
0.827 	 1.472
0.837 	 1.485
0.847 	 1.498
0.857 	 1.512
0.867 	 1.525
0.877 	 1.537
0.887 	 1.550
0.897 	 1.563
0.907 	 1.575
0.917 	 1.587
0.927 	 1.599
0.937 	 1.611
0.947 	 1.623
0.957 	 1.635
0.967 	 1.646
0.977 	 1.657
